envio_id,venta_id,fecha_envio,proveedor_id,estado_envio
48107,97319,2028-06-28 10:00:00,55,Retrasado
48108,149798,2028-06-28 11:00:00,10,Entregado
48110,494746,2028-06-28 13:00:00,165,Cancelado
48113,41127,2028-06-28 16:00:00,193,Retrasado
48114,463234,2028-06-28 17:00:00,64,Retrasado
48115,173016,2028-06-28 18:00:00,147,Cancelado
48116,492095,2028-06-28 19:00:00,70,Cancelado
48117,499648,2028-06-28 20:00:00,150,Cancelado
48118,146173,2028-06-28 21:00:00,183,Entregado
48119,68253,2028-06-28 22:00:00,60,Entregado
48120,142997,2028-06-28 23:00:00,131,Entregado
48121,107905,2028-06-29 00:00:00,114,Retrasado
48122,3117,2028-06-29 01:00:00,45,Entregado
48123,460630,2028-06-29 02:00:00,189,Cancelado
48124,134692,2028-06-29 03:00:00,40,Cancelado
48125,465848,2028-06-29 04:00:00,90,Cancelado
48126,460326,2028-06-29 05:00:00,110,En tránsito
48127,388295,2028-06-29 06:00:00,164,Retrasado
48128,455322,2028-06-29 07:00:00,121,Retrasado
48129,3966,2028-06-29 08:00:00,52,Retrasado
48130,218839,2028-06-29 09:00:00,192,Entregado
48131,254362,2028-06-29 10:00:00,42,Cancelado
48132,307350,2028-06-29 11:00:00,1,En tránsito
48133,338031,2028-06-29 12:00:00,37,Retrasado
48134,25449,2028-06-29 13:00:00,135,Cancelado
48135,132822,2028-06-29 14:00:00,132,Entregado
48136,357272,2028-06-29 15:00:00,73,En tránsito
48137,274736,2028-06-29 16:00:00,89,Cancelado
48138,461682,2028-06-29 17:00:00,153,Cancelado
48139,455732,2028-06-29 18:00:00,132,En tránsito
48140,287536,2028-06-29 19:00:00,194,Entregado
48142,236739,2028-06-29 21:00:00,159,Retrasado
48143,295142,2028-06-29 22:00:00,34,Retrasado
48144,169203,2028-06-29 23:00:00,90,Retrasado
48145,242704,2028-06-30 00:00:00,2,Retrasado
48146,74388,2028-06-30 01:00:00,20,Retrasado
48147,256468,2028-06-30 02:00:00,103,Retrasado
48148,221274,2028-06-30 03:00:00,104,Retrasado
48149,377237,2028-06-30 04:00:00,131,Cancelado
48150,188255,2028-06-30 05:00:00,10,Retrasado
48151,234922,2028-06-30 06:00:00,135,Retrasado
48154,218130,2028-06-30 09:00:00,80,Cancelado
48155,52767,2028-06-30 10:00:00,177,Entregado
48156,54282,2028-06-30 11:00:00,171,Cancelado
48157,162414,2028-06-30 12:00:00,22,Cancelado
48158,24636,2028-06-30 13:00:00,127,Entregado
48159,144003,2028-06-30 14:00:00,166,En tránsito
48160,13318,2028-06-30 15:00:00,129,Cancelado
48161,191360,2028-06-30 16:00:00,3,Cancelado
48162,6527,2028-06-30 17:00:00,14,Cancelado
48163,30263,2028-06-30 18:00:00,127,Cancelado
48164,192933,2028-06-30 19:00:00,165,Cancelado
48165,193063,2028-06-30 20:00:00,188,Entregado
48166,318015,2028-06-30 21:00:00,24,En tránsito
48167,490921,2028-06-30 22:00:00,125,Cancelado
48168,74494,2028-06-30 23:00:00,83,Entregado
48170,85828,2028-07-01 01:00:00,165,Retrasado
48171,173109,2028-07-01 02:00:00,172,En tránsito
48172,318525,2028-07-01 03:00:00,140,Retrasado
48173,276127,2028-07-01 04:00:00,50,Retrasado
48174,279693,2028-07-01 05:00:00,46,Cancelado
48175,290844,2028-07-01 06:00:00,116,Entregado
48176,152173,2028-07-01 07:00:00,95,Retrasado
48177,363849,2028-07-01 08:00:00,13,Retrasado
48178,95489,2028-07-01 09:00:00,109,Cancelado
48179,153134,2028-07-01 10:00:00,99,Cancelado
48181,285219,2028-07-01 12:00:00,196,Retrasado
48182,337401,2028-07-01 13:00:00,194,Entregado
48183,28550,2028-07-01 14:00:00,173,Retrasado
48184,47741,2028-07-01 15:00:00,196,En tránsito
48185,384735,2028-07-01 16:00:00,132,Retrasado
48186,160843,2028-07-01 17:00:00,198,Entregado
48187,207199,2028-07-01 18:00:00,144,Retrasado
48188,39349,2028-07-01 19:00:00,15,Entregado
48189,385145,2028-07-01 20:00:00,117,En tránsito
48190,133595,2028-07-01 21:00:00,80,Entregado
48191,324145,2028-07-01 22:00:00,64,Retrasado
48192,137600,2028-07-01 23:00:00,142,Entregado
48193,24584,2028-07-02 00:00:00,54,Entregado
48195,254742,2028-07-02 02:00:00,94,Entregado
48196,182317,2028-07-02 03:00:00,139,En tránsito
48197,453446,2028-07-02 04:00:00,190,Entregado
48198,453168,2028-07-02 05:00:00,138,En tránsito
48200,41030,2028-07-02 07:00:00,100,Retrasado
48201,95807,2028-07-02 08:00:00,27,En tránsito
48202,305119,2028-07-02 09:00:00,116,Entregado
48205,53267,2028-07-02 12:00:00,105,Retrasado
48206,233378,2028-07-02 13:00:00,142,En tránsito
48207,187868,2028-07-02 14:00:00,68,Retrasado
48208,199799,2028-07-02 15:00:00,182,En tránsito
48209,416679,2028-07-02 16:00:00,177,Cancelado
48210,240857,2028-07-02 17:00:00,157,Retrasado
48211,213496,2028-07-02 18:00:00,40,Retrasado
48212,437149,2028-07-02 19:00:00,31,Retrasado
48213,279883,2028-07-02 20:00:00,107,Cancelado
48214,132335,2028-07-02 21:00:00,191,Retrasado
48215,117989,2028-07-02 22:00:00,189,Entregado
48216,365442,2028-07-02 23:00:00,99,Entregado
48217,322828,2028-07-03 00:00:00,54,Entregado
48218,211688,2028-07-03 01:00:00,39,Entregado
48219,385421,2028-07-03 02:00:00,101,Cancelado
48220,123315,2028-07-03 03:00:00,36,Retrasado
48221,340516,2028-07-03 04:00:00,163,Cancelado
48222,290242,2028-07-03 05:00:00,190,En tránsito
48223,463265,2028-07-03 06:00:00,71,En tránsito
48224,403844,2028-07-03 07:00:00,124,Retrasado
48225,183931,2028-07-03 08:00:00,186,Entregado
48226,272479,2028-07-03 09:00:00,44,Entregado
48227,427986,2028-07-03 10:00:00,91,En tránsito
48228,380067,2028-07-03 11:00:00,36,Retrasado
48229,490052,2028-07-03 12:00:00,7,Retrasado
48230,213034,2028-07-03 13:00:00,15,Retrasado
48231,51079,2028-07-03 14:00:00,10,Entregado
48232,487355,2028-07-03 15:00:00,78,Cancelado
48233,386544,2028-07-03 16:00:00,69,Entregado
48234,392679,2028-07-03 17:00:00,152,Entregado
48235,382302,2028-07-03 18:00:00,91,Retrasado
48236,486029,2028-07-03 19:00:00,168,Entregado
48237,394378,2028-07-03 20:00:00,33,Cancelado
48238,222047,2028-07-03 21:00:00,130,En tránsito
48239,416474,2028-07-03 22:00:00,48,Entregado
48240,56676,2028-07-03 23:00:00,69,Retrasado
48241,99224,2028-07-04 00:00:00,183,Retrasado
48242,212909,2028-07-04 01:00:00,85,Cancelado
48243,162781,2028-07-04 02:00:00,5,Retrasado
48244,218715,2028-07-04 03:00:00,97,Retrasado
48245,255881,2028-07-04 04:00:00,31,Cancelado
48246,332589,2028-07-04 05:00:00,103,En tránsito
48247,198556,2028-07-04 06:00:00,119,En tránsito
48248,182886,2028-07-04 07:00:00,115,Entregado
48249,425332,2028-07-04 08:00:00,168,Cancelado
48250,345564,2028-07-04 09:00:00,166,Cancelado
48252,178076,2028-07-04 11:00:00,47,Retrasado
48253,449816,2028-07-04 12:00:00,182,En tránsito
48254,185564,2028-07-04 13:00:00,62,Entregado
48255,26955,2028-07-04 14:00:00,51,Cancelado
48256,165184,2028-07-04 15:00:00,158,En tránsito
48257,218026,2028-07-04 16:00:00,51,Retrasado
48258,187229,2028-07-04 17:00:00,151,Retrasado
48259,361080,2028-07-04 18:00:00,53,En tránsito
48260,364540,2028-07-04 19:00:00,197,Entregado
48261,88012,2028-07-04 20:00:00,196,En tránsito
48262,183539,2028-07-04 21:00:00,119,Entregado
48263,247882,2028-07-04 22:00:00,154,Entregado
48264,305120,2028-07-04 23:00:00,114,Entregado
48265,123447,2028-07-05 00:00:00,5,En tránsito
48266,263785,2028-07-05 01:00:00,146,Retrasado
48267,344091,2028-07-05 02:00:00,65,Entregado
48269,306343,2028-07-05 04:00:00,163,Entregado
48270,263533,2028-07-05 05:00:00,11,Entregado
48273,484126,2028-07-05 08:00:00,82,Cancelado
48274,16523,2028-07-05 09:00:00,75,Cancelado
48275,407827,2028-07-05 10:00:00,25,En tránsito
48276,378594,2028-07-05 11:00:00,3,Entregado
48277,384666,2028-07-05 12:00:00,100,En tránsito
48278,496916,2028-07-05 13:00:00,106,En tránsito
48279,183099,2028-07-05 14:00:00,91,Cancelado
48280,268553,2028-07-05 15:00:00,186,En tránsito
48281,206906,2028-07-05 16:00:00,51,Entregado
48282,220804,2028-07-05 17:00:00,147,Entregado
48283,442502,2028-07-05 18:00:00,56,Entregado
48284,471006,2028-07-05 19:00:00,121,Cancelado
48285,410950,2028-07-05 20:00:00,142,Cancelado
48286,47066,2028-07-05 21:00:00,146,En tránsito
48288,54389,2028-07-05 23:00:00,123,Entregado
48289,10391,2028-07-06 00:00:00,157,Retrasado
48290,136804,2028-07-06 01:00:00,15,Entregado
48291,32980,2028-07-06 02:00:00,24,En tránsito
48292,345451,2028-07-06 03:00:00,25,Entregado
48293,87095,2028-07-06 04:00:00,131,Entregado
48294,98328,2028-07-06 05:00:00,100,Entregado
48296,198541,2028-07-06 07:00:00,37,Retrasado
48297,50317,2028-07-06 08:00:00,82,Retrasado
48298,19565,2028-07-06 09:00:00,157,Cancelado
48299,285387,2028-07-06 10:00:00,19,En tránsito
48300,358979,2028-07-06 11:00:00,146,En tránsito
48302,299942,2028-07-06 13:00:00,51,Cancelado
48303,497361,2028-07-06 14:00:00,196,En tránsito
48304,283526,2028-07-06 15:00:00,122,En tránsito
48305,157758,2028-07-06 16:00:00,5,Entregado
48307,380776,2028-07-06 18:00:00,13,Cancelado
48308,330738,2028-07-06 19:00:00,142,Retrasado
48309,238996,2028-07-06 20:00:00,79,Cancelado
48310,381176,2028-07-06 21:00:00,61,Cancelado
48312,478231,2028-07-06 23:00:00,123,Cancelado
48314,347114,2028-07-07 01:00:00,40,Entregado
48315,219406,2028-07-07 02:00:00,115,En tránsito
48316,85622,2028-07-07 03:00:00,109,En tránsito
48317,81717,2028-07-07 04:00:00,51,Entregado
48318,414358,2028-07-07 05:00:00,24,Retrasado
48319,285238,2028-07-07 06:00:00,170,En tránsito
48320,287362,2028-07-07 07:00:00,28,Cancelado
48321,364890,2028-07-07 08:00:00,106,Cancelado
48322,468557,2028-07-07 09:00:00,49,Cancelado
48323,80971,2028-07-07 10:00:00,164,Retrasado
48324,130150,2028-07-07 11:00:00,134,Retrasado
48325,316153,2028-07-07 12:00:00,16,Cancelado
48326,353074,2028-07-07 13:00:00,160,Retrasado
48327,55393,2028-07-07 14:00:00,175,Entregado
48328,415170,2028-07-07 15:00:00,19,Cancelado
48330,400269,2028-07-07 17:00:00,57,Retrasado
48331,107834,2028-07-07 18:00:00,47,Retrasado
48332,491389,2028-07-07 19:00:00,43,En tránsito
48333,87654,2028-07-07 20:00:00,164,Retrasado
48334,24934,2028-07-07 21:00:00,116,En tránsito
48335,27607,2028-07-07 22:00:00,2,En tránsito
48336,402318,2028-07-07 23:00:00,113,Cancelado
48337,249480,2028-07-08 00:00:00,199,En tránsito
48338,375302,2028-07-08 01:00:00,183,Retrasado
48340,250365,2028-07-08 03:00:00,45,Cancelado
48341,136697,2028-07-08 04:00:00,32,En tránsito
48342,143665,2028-07-08 05:00:00,184,Cancelado
48343,434968,2028-07-08 06:00:00,112,En tránsito
48344,121518,2028-07-08 07:00:00,20,Retrasado
48346,253678,2028-07-08 09:00:00,143,En tránsito
48347,47596,2028-07-08 10:00:00,156,En tránsito
48348,347803,2028-07-08 11:00:00,112,En tránsito
48349,262423,2028-07-08 12:00:00,186,Cancelado
48351,74601,2028-07-08 14:00:00,154,Retrasado
48352,145707,2028-07-08 15:00:00,128,En tránsito
48353,139923,2028-07-08 16:00:00,136,Cancelado
48354,408063,2028-07-08 17:00:00,196,Cancelado
48355,175757,2028-07-08 18:00:00,119,Retrasado
48356,190496,2028-07-08 19:00:00,87,Entregado
48357,229457,2028-07-08 20:00:00,178,Retrasado
48358,9004,2028-07-08 21:00:00,185,Entregado
48359,356429,2028-07-08 22:00:00,181,Entregado
48360,489069,2028-07-08 23:00:00,98,En tránsito
48361,287320,2028-07-09 00:00:00,194,En tránsito
48362,488601,2028-07-09 01:00:00,61,Cancelado
48363,27263,2028-07-09 02:00:00,77,En tránsito
48365,470714,2028-07-09 04:00:00,140,Entregado
48367,29254,2028-07-09 06:00:00,157,En tránsito
48368,47483,2028-07-09 07:00:00,94,En tránsito
48369,142795,2028-07-09 08:00:00,33,En tránsito
48370,210450,2028-07-09 09:00:00,49,En tránsito
48371,449967,2028-07-09 10:00:00,54,Cancelado
48372,379714,2028-07-09 11:00:00,185,Entregado
48373,481164,2028-07-09 12:00:00,149,Cancelado
48374,380954,2028-07-09 13:00:00,63,Entregado
48375,480775,2028-07-09 14:00:00,134,Retrasado
48376,37464,2028-07-09 15:00:00,110,Entregado
48377,372353,2028-07-09 16:00:00,148,En tránsito
48378,262740,2028-07-09 17:00:00,128,Cancelado
48379,31330,2028-07-09 18:00:00,170,En tránsito
48381,175119,2028-07-09 20:00:00,106,Entregado
48382,3716,2028-07-09 21:00:00,26,Retrasado
48383,445940,2028-07-09 22:00:00,41,Retrasado
48385,93104,2028-07-10 00:00:00,73,Retrasado
48386,276110,2028-07-10 01:00:00,69,Retrasado
48387,344815,2028-07-10 02:00:00,111,En tránsito
48388,15898,2028-07-10 03:00:00,101,En tránsito
48389,271391,2028-07-10 04:00:00,168,Retrasado
48390,335973,2028-07-10 05:00:00,159,En tránsito
48391,29468,2028-07-10 06:00:00,188,Entregado
48392,37319,2028-07-10 07:00:00,59,Cancelado
48393,241335,2028-07-10 08:00:00,56,Entregado
48394,94000,2028-07-10 09:00:00,107,Retrasado
48395,284112,2028-07-10 10:00:00,140,Retrasado
48398,149259,2028-07-10 13:00:00,111,En tránsito
48399,253575,2028-07-10 14:00:00,110,Entregado
48400,39528,2028-07-10 15:00:00,49,Entregado
48401,395738,2028-07-10 16:00:00,96,Retrasado
48402,191297,2028-07-10 17:00:00,186,Cancelado
48404,317432,2028-07-10 19:00:00,150,En tránsito
48406,222273,2028-07-10 21:00:00,62,En tránsito
48407,405409,2028-07-10 22:00:00,154,Entregado
48408,336339,2028-07-10 23:00:00,78,Cancelado
48409,32655,2028-07-11 00:00:00,21,Retrasado
48410,100850,2028-07-11 01:00:00,84,Retrasado
48411,167649,2028-07-11 02:00:00,43,Retrasado
48412,56993,2028-07-11 03:00:00,139,Retrasado
48416,171559,2028-07-11 07:00:00,9,Cancelado
48417,161918,2028-07-11 08:00:00,176,Cancelado
48418,170815,2028-07-11 09:00:00,192,En tránsito
48419,32428,2028-07-11 10:00:00,155,Entregado
48420,190877,2028-07-11 11:00:00,103,Retrasado
48421,478461,2028-07-11 12:00:00,77,Retrasado
48422,418893,2028-07-11 13:00:00,154,Entregado
48423,299491,2028-07-11 14:00:00,44,En tránsito
48424,367162,2028-07-11 15:00:00,162,Cancelado
48425,434813,2028-07-11 16:00:00,147,En tránsito
48426,308465,2028-07-11 17:00:00,98,Cancelado
48427,103152,2028-07-11 18:00:00,92,Entregado
48428,222836,2028-07-11 19:00:00,3,Cancelado
48429,400292,2028-07-11 20:00:00,62,Cancelado
48431,217487,2028-07-11 22:00:00,198,Entregado
48432,231807,2028-07-11 23:00:00,123,Cancelado
48433,374677,2028-07-12 00:00:00,114,Retrasado
48434,252083,2028-07-12 01:00:00,8,Cancelado
48435,14908,2028-07-12 02:00:00,172,En tránsito
48436,117606,2028-07-12 03:00:00,14,En tránsito
48438,35351,2028-07-12 05:00:00,134,Cancelado
48439,488990,2028-07-12 06:00:00,163,En tránsito
48440,52226,2028-07-12 07:00:00,180,Cancelado
48441,439102,2028-07-12 08:00:00,177,En tránsito
48443,389080,2028-07-12 10:00:00,84,En tránsito
48444,121675,2028-07-12 11:00:00,182,Entregado
48445,52970,2028-07-12 12:00:00,10,Cancelado
48446,366165,2028-07-12 13:00:00,171,Entregado
48447,44397,2028-07-12 14:00:00,61,Retrasado
48448,493384,2028-07-12 15:00:00,198,En tránsito
48449,355695,2028-07-12 16:00:00,155,Cancelado
48450,454349,2028-07-12 17:00:00,51,Entregado
48451,409598,2028-07-12 18:00:00,110,En tránsito
48452,390901,2028-07-12 19:00:00,180,En tránsito
48454,199735,2028-07-12 21:00:00,182,Cancelado
48455,265487,2028-07-12 22:00:00,19,Retrasado
48456,316112,2028-07-12 23:00:00,59,Retrasado
48457,349166,2028-07-13 00:00:00,34,Cancelado
48458,149501,2028-07-13 01:00:00,11,Cancelado
48459,148164,2028-07-13 02:00:00,98,Entregado
48460,496302,2028-07-13 03:00:00,45,Entregado
48461,419973,2028-07-13 04:00:00,36,Entregado
48462,337500,2028-07-13 05:00:00,102,Cancelado
48463,418220,2028-07-13 06:00:00,16,Cancelado
48465,427638,2028-07-13 08:00:00,113,Retrasado
48466,15879,2028-07-13 09:00:00,137,Retrasado
48467,165365,2028-07-13 10:00:00,195,Cancelado
48468,341170,2028-07-13 11:00:00,184,Cancelado
48469,410490,2028-07-13 12:00:00,176,Retrasado
48470,231013,2028-07-13 13:00:00,24,Entregado
48471,354915,2028-07-13 14:00:00,194,En tránsito
48472,16641,2028-07-13 15:00:00,45,Retrasado
48473,106028,2028-07-13 16:00:00,134,Cancelado
48474,139442,2028-07-13 17:00:00,184,Cancelado
48476,183773,2028-07-13 19:00:00,65,Retrasado
48477,319380,2028-07-13 20:00:00,145,Retrasado
48478,397467,2028-07-13 21:00:00,34,Entregado
48479,34427,2028-07-13 22:00:00,124,En tránsito
48480,352156,2028-07-13 23:00:00,42,Cancelado
48481,102926,2028-07-14 00:00:00,55,En tránsito
48482,273916,2028-07-14 01:00:00,180,Cancelado
48484,86344,2028-07-14 03:00:00,160,Retrasado
48485,178459,2028-07-14 04:00:00,180,Retrasado
48486,464826,2028-07-14 05:00:00,74,Entregado
48488,137722,2028-07-14 07:00:00,112,Entregado
48489,205605,2028-07-14 08:00:00,194,Entregado
48490,259899,2028-07-14 09:00:00,109,Cancelado
48491,257853,2028-07-14 10:00:00,171,Retrasado
48492,484554,2028-07-14 11:00:00,121,En tránsito
48493,182045,2028-07-14 12:00:00,153,Cancelado
48494,248668,2028-07-14 13:00:00,141,En tránsito
48495,145467,2028-07-14 14:00:00,187,Cancelado
48496,374597,2028-07-14 15:00:00,32,Retrasado
48497,455917,2028-07-14 16:00:00,93,Cancelado
48498,493386,2028-07-14 17:00:00,191,Cancelado
48499,438293,2028-07-14 18:00:00,14,Cancelado
48500,363148,2028-07-14 19:00:00,93,Entregado
48501,373425,2028-07-14 20:00:00,187,Entregado
48503,349580,2028-07-14 22:00:00,109,Cancelado
48504,425089,2028-07-14 23:00:00,199,Entregado
48505,345376,2028-07-15 00:00:00,7,Cancelado
48506,490152,2028-07-15 01:00:00,8,Entregado
48507,20265,2028-07-15 02:00:00,181,Entregado
48508,478061,2028-07-15 03:00:00,155,Entregado
48509,354116,2028-07-15 04:00:00,99,Cancelado
48510,446054,2028-07-15 05:00:00,187,Entregado
48511,367274,2028-07-15 06:00:00,111,Cancelado
48512,86377,2028-07-15 07:00:00,68,Cancelado
48513,382181,2028-07-15 08:00:00,62,Retrasado
48514,346520,2028-07-15 09:00:00,18,Cancelado
48515,176677,2028-07-15 10:00:00,184,Entregado
48516,175342,2028-07-15 11:00:00,185,Entregado
48517,29934,2028-07-15 12:00:00,40,En tránsito
48518,138776,2028-07-15 13:00:00,145,Retrasado
48519,257855,2028-07-15 14:00:00,34,Cancelado
48520,196347,2028-07-15 15:00:00,161,Retrasado
48521,38384,2028-07-15 16:00:00,67,Entregado
48522,161877,2028-07-15 17:00:00,81,Entregado
48523,485109,2028-07-15 18:00:00,62,Retrasado
48524,474670,2028-07-15 19:00:00,176,Retrasado
48525,301371,2028-07-15 20:00:00,85,Cancelado
48526,193351,2028-07-15 21:00:00,2,Entregado
48527,467346,2028-07-15 22:00:00,114,En tránsito
48528,82880,2028-07-15 23:00:00,188,Entregado
48529,239557,2028-07-16 00:00:00,23,Cancelado
48530,456365,2028-07-16 01:00:00,110,En tránsito
48532,181647,2028-07-16 03:00:00,136,Entregado
48533,433687,2028-07-16 04:00:00,45,En tránsito
48534,1989,2028-07-16 05:00:00,89,Entregado
48535,402335,2028-07-16 06:00:00,53,Retrasado
48536,331864,2028-07-16 07:00:00,89,Retrasado
48537,252647,2028-07-16 08:00:00,22,Entregado
48539,352780,2028-07-16 10:00:00,56,En tránsito
48540,370959,2028-07-16 11:00:00,161,Entregado
48541,191134,2028-07-16 12:00:00,54,Cancelado
48542,400533,2028-07-16 13:00:00,188,En tránsito
48543,449913,2028-07-16 14:00:00,115,Retrasado
48544,281240,2028-07-16 15:00:00,112,En tránsito
48546,291538,2028-07-16 17:00:00,18,Retrasado
48548,163020,2028-07-16 19:00:00,198,Cancelado
48549,412699,2028-07-16 20:00:00,146,Cancelado
48550,345953,2028-07-16 21:00:00,170,Cancelado
48551,203658,2028-07-16 22:00:00,100,Retrasado
48553,301028,2028-07-17 00:00:00,101,En tránsito
48554,414062,2028-07-17 01:00:00,112,Retrasado
48555,334094,2028-07-17 02:00:00,56,Entregado
48556,484158,2028-07-17 03:00:00,55,Entregado
48557,447239,2028-07-17 04:00:00,85,Cancelado
48558,345077,2028-07-17 05:00:00,3,Cancelado
48560,172850,2028-07-17 07:00:00,176,Cancelado
48562,35538,2028-07-17 09:00:00,12,En tránsito
48563,218352,2028-07-17 10:00:00,186,En tránsito
48565,468626,2028-07-17 12:00:00,115,Retrasado
48566,182593,2028-07-17 13:00:00,47,Entregado
48567,366819,2028-07-17 14:00:00,123,Retrasado
48568,322108,2028-07-17 15:00:00,166,Entregado
48569,139130,2028-07-17 16:00:00,36,Entregado
48570,194553,2028-07-17 17:00:00,143,En tránsito
48571,461910,2028-07-17 18:00:00,112,Retrasado
48572,267121,2028-07-17 19:00:00,188,Entregado
48573,296505,2028-07-17 20:00:00,54,Retrasado
48574,260454,2028-07-17 21:00:00,48,Cancelado
48575,250881,2028-07-17 22:00:00,27,Retrasado
48576,214338,2028-07-17 23:00:00,121,Cancelado
48577,432849,2028-07-18 00:00:00,144,Entregado
48578,438422,2028-07-18 01:00:00,20,Entregado
48579,402994,2028-07-18 02:00:00,175,Entregado
48580,15933,2028-07-18 03:00:00,21,Cancelado
48581,419721,2028-07-18 04:00:00,100,En tránsito
48582,8096,2028-07-18 05:00:00,132,En tránsito
48583,88156,2028-07-18 06:00:00,165,Retrasado
48584,320971,2028-07-18 07:00:00,83,Entregado
48585,226946,2028-07-18 08:00:00,180,Entregado
48586,239968,2028-07-18 09:00:00,159,Retrasado
48587,294110,2028-07-18 10:00:00,110,Retrasado
48588,286271,2028-07-18 11:00:00,68,Retrasado
48589,226576,2028-07-18 12:00:00,37,Entregado
48590,340811,2028-07-18 13:00:00,5,Cancelado
48591,143050,2028-07-18 14:00:00,121,Cancelado
48592,215449,2028-07-18 15:00:00,16,En tránsito
48594,174810,2028-07-18 17:00:00,99,En tránsito
48595,431559,2028-07-18 18:00:00,9,Entregado
48596,420716,2028-07-18 19:00:00,75,Cancelado
48599,71593,2028-07-18 22:00:00,145,En tránsito
48600,41480,2028-07-18 23:00:00,146,Entregado
48601,1705,2028-07-19 00:00:00,60,Entregado
48602,109378,2028-07-19 01:00:00,145,Cancelado
48603,58417,2028-07-19 02:00:00,41,Cancelado
48604,42737,2028-07-19 03:00:00,24,Entregado
48605,199918,2028-07-19 04:00:00,25,Retrasado
48607,156800,2028-07-19 06:00:00,115,Entregado
48608,118105,2028-07-19 07:00:00,115,Entregado
48609,16590,2028-07-19 08:00:00,159,En tránsito
48610,290554,2028-07-19 09:00:00,42,Cancelado
48611,231764,2028-07-19 10:00:00,91,Retrasado
48612,460417,2028-07-19 11:00:00,2,Entregado
48613,94499,2028-07-19 12:00:00,18,Retrasado
48614,325057,2028-07-19 13:00:00,62,Entregado
48615,4030,2028-07-19 14:00:00,21,Cancelado
48617,148283,2028-07-19 16:00:00,109,En tránsito
48618,344800,2028-07-19 17:00:00,95,Entregado
48619,496838,2028-07-19 18:00:00,26,Cancelado
48620,317569,2028-07-19 19:00:00,96,Retrasado
48621,232320,2028-07-19 20:00:00,80,Cancelado
48622,154638,2028-07-19 21:00:00,53,Retrasado
48623,381826,2028-07-19 22:00:00,188,Retrasado
48624,401836,2028-07-19 23:00:00,59,Retrasado
48625,459841,2028-07-20 00:00:00,115,Retrasado
48627,102784,2028-07-20 02:00:00,90,Cancelado
48628,179411,2028-07-20 03:00:00,191,Cancelado
48629,286341,2028-07-20 04:00:00,100,Entregado
48630,446824,2028-07-20 05:00:00,136,Retrasado
48631,339167,2028-07-20 06:00:00,175,Entregado
48632,69597,2028-07-20 07:00:00,55,En tránsito
48633,287683,2028-07-20 08:00:00,24,En tránsito
48634,301503,2028-07-20 09:00:00,154,Entregado
48635,394527,2028-07-20 10:00:00,29,En tránsito
48636,86208,2028-07-20 11:00:00,11,En tránsito
48637,29258,2028-07-20 12:00:00,115,Retrasado
48638,248469,2028-07-20 13:00:00,61,En tránsito
48641,88575,2028-07-20 16:00:00,146,Entregado
48642,272510,2028-07-20 17:00:00,87,Entregado
48644,434617,2028-07-20 19:00:00,198,Cancelado
48645,147757,2028-07-20 20:00:00,102,Retrasado
48649,338395,2028-07-21 00:00:00,120,Cancelado
48650,312185,2028-07-21 01:00:00,158,Cancelado
48652,350329,2028-07-21 03:00:00,54,En tránsito
48653,121951,2028-07-21 04:00:00,90,En tránsito
48654,55651,2028-07-21 05:00:00,141,Entregado
48655,437590,2028-07-21 06:00:00,15,En tránsito
48656,440824,2028-07-21 07:00:00,123,En tránsito
48657,152690,2028-07-21 08:00:00,4,Cancelado
48659,43791,2028-07-21 10:00:00,61,Entregado
48660,295673,2028-07-21 11:00:00,167,Retrasado
48661,153367,2028-07-21 12:00:00,25,Cancelado
48662,10721,2028-07-21 13:00:00,123,Cancelado
48663,427231,2028-07-21 14:00:00,12,Retrasado
48664,215452,2028-07-21 15:00:00,183,Cancelado
48666,170933,2028-07-21 17:00:00,36,Retrasado
48668,108145,2028-07-21 19:00:00,167,En tránsito
48669,206657,2028-07-21 20:00:00,162,Cancelado
48670,190916,2028-07-21 21:00:00,87,Cancelado
48671,278318,2028-07-21 22:00:00,94,En tránsito
48672,369537,2028-07-21 23:00:00,147,Cancelado
48673,446832,2028-07-22 00:00:00,49,Entregado
48674,375015,2028-07-22 01:00:00,98,Cancelado
48675,212481,2028-07-22 02:00:00,59,Retrasado
48676,229468,2028-07-22 03:00:00,193,Retrasado
48677,296425,2028-07-22 04:00:00,39,En tránsito
48678,114575,2028-07-22 05:00:00,98,Cancelado
48680,373239,2028-07-22 07:00:00,150,Entregado
48682,454854,2028-07-22 09:00:00,18,Retrasado
48683,321543,2028-07-22 10:00:00,9,Entregado
48684,464195,2028-07-22 11:00:00,126,Cancelado
48685,223598,2028-07-22 12:00:00,139,Entregado
48686,488792,2028-07-22 13:00:00,113,Entregado
48687,431506,2028-07-22 14:00:00,164,Cancelado
48688,336054,2028-07-22 15:00:00,55,En tránsito
48689,443187,2028-07-22 16:00:00,114,Retrasado
48690,328509,2028-07-22 17:00:00,160,En tránsito
48692,199877,2028-07-22 19:00:00,51,Entregado
48694,60392,2028-07-22 21:00:00,48,Entregado
48695,4353,2028-07-22 22:00:00,191,Entregado
48696,216119,2028-07-22 23:00:00,141,Entregado
48697,159794,2028-07-23 00:00:00,82,Entregado
48698,462818,2028-07-23 01:00:00,82,Retrasado
48699,224363,2028-07-23 02:00:00,140,En tránsito
48701,149680,2028-07-23 04:00:00,47,En tránsito
48702,248186,2028-07-23 05:00:00,72,En tránsito
48703,46874,2028-07-23 06:00:00,96,Retrasado
